0.948683	1.048809
1.016112	0.753941
1.064233	0.530951
1.097385	0.354306
1.118538	0.211313
1.129934	0.09473
1.133374	-0.000249
1.130347	-0.077278
1.122089	-0.13938
1.109625	-0.189146
1.093801	-0.228809
1.075305	-0.260269
1.054694	-0.285119
1.032415	-0.304674
1.008826	-0.320006
0.984212	-0.331975
0.9588	-0.341271
0.932769	-0.348439
0.906265	-0.35391
0.8794	-0.358022
0.852268	-0.361039
0.824944	-0.36317
0.797486	-0.364576
0.769946	-0.365383
0.742364	-0.365689
0.714776	-0.365569
0.687211	-0.365082
0.659695	-0.364273
0.632251	-0.363173
0.604901	-0.361808
0.577662	-0.360195
0.550555	-0.358345
0.523596	-0.356266
0.496802	-0.353959
0.470191	-0.351424
0.44378	-0.348659
0.417586	-0.345657
0.391628	-0.342411
0.365924	-0.33891
0.340495	-0.335145
0.315359	-0.331102
0.29054	-0.326768
0.26606	-0.322127
0.241941	-0.317165
0.218209	-0.311865
0.194891	-0.306212
0.172013	-0.300187
0.149604	-0.293774
0.127694	-0.286959
0.106314	-0.279724
0.085496	-0.272057
0.065273	-0.263945
0.045679	-0.255378
0.026749	-0.246348
0.008518	-0.236851
-0.008979	-0.226885
-0.025706	-0.216456
-0.041629	-0.205571
-0.056714	-0.194243
-0.070929	-0.182492
-0.084242	-0.170343
-0.096624	-0.157827
-0.108049	-0.144981
-0.118493	-0.131849
-0.127938	-0.118479
-0.136367	-0.104927
-0.143768	-0.09125
-0.150134	-0.077511
-0.155464	-0.063777
-0.15976	-0.050114
-0.163029	-0.036591
-0.165286	-0.023276
-0.166549	-0.010236
-0.166839	0.002465
-0.166187	0.014767
-0.164623	0.026613
-0.162184	0.037951
-0.15891	0.048735
-0.154845	0.058923
-0.150034	0.068481
-0.144528	0.077379
-0.138376	0.085594
-0.13163	0.093107
-0.124344	0.099904
-0.116573	0.105977
-0.108371	0.111322
-0.099793	0.115938
-0.090895	0.119827
-0.08173	0.122995
-0.072354	0.125449
-0.062818	0.127201
-0.053177	0.128263
-0.043481	0.128648
-0.033781	0.128372
-0.024127	0.127453
-0.014565	0.125908
-0.005143	0.123759
0.004095	0.121026
0.013105	0.117732
0.021847	0.113902
0.03028	0.109562
0.038367	0.104739
0.046073	0.099464
0.053365	0.093768
0.060212	0.087684
0.066587	0.081247
0.072464	0.074494
0.077821	0.067464
0.082638	0.060197
0.086899	0.052734
0.090591	0.045117
0.093705	0.037391
0.096232	0.029598
0.09817	0.021783
0.099519	0.01399
0.100283	0.006261
0.100467	-0.001361
0.100081	-0.008835
0.099138	-0.016122
0.097654	-0.023184
0.095646	-0.029986
0.093137	-0.036495
0.090148	-0.042681
0.086705	-0.048516
0.082836	-0.053975
0.078571	-0.059036
0.073939	-0.06368
0.068972	-0.067891
0.063705	-0.071655
0.058171	-0.074962
0.052406	-0.077802
0.046443	-0.08017
0.04032	-0.082064
0.034072	-0.083481
0.027735	-0.084424
0.021345	-0.084895
0.014937	-0.0849
0.008546	-0.084446
0.002206	-0.083544
-0.00405	-0.082203
-0.010188	-0.080436
-0.016177	-0.07826
-0.021987	-0.07569
-0.027588	-0.072744
-0.032954	-0.069442
-0.038058	-0.065806
-0.042876	-0.061858
-0.047385	-0.057623
-0.051565	-0.053128
-0.055396	-0.048398
-0.058863	-0.043462
-0.06195	-0.03835
-0.064646	-0.033092
-0.06694	-0.027718
-0.068826	-0.022259
-0.070298	-0.016747
-0.071353	-0.011215
-0.07199	-0.005692
-0.072213	-0.00021
-0.072024	0.0052
-0.07143	0.01051
-0.070441	0.015689
-0.069067	0.020711
-0.067321	0.02555
-0.065217	0.030182
-0.062772	0.034582
-0.060005	0.038731
-0.056935	0.042608
-0.053583	0.046197
-0.049971	0.049481
-0.046124	0.052447
-0.042066	0.055083
-0.037821	0.05738
-0.033416	0.05933
-0.028877	0.060928
-0.024231	0.062168
-0.019505	0.063051
-0.014726	0.063574
-0.009921	0.06374
-0.005117	0.063553
-0.00034	0.063017
0.004383	0.062139
0.009028	0.060928
0.013569	0.059393
0.017982	0.057547
0.022245	0.055402
0.026335	0.052973
0.030231	0.050275
0.033915	0.047327
0.037367	0.044146
0.040571	0.040751
0.043511	0.037165
0.046174	0.033407
0.048548	0.029501
0.050623	0.02547
0.052389	0.021337
0.05384	0.017126
0.054972	0.012863
0.055781	0.008571
0.056265	0.004275
0.056426	0.
