3.11244e-06 1.7343970188696054
3.11354e-06 1.7771938968269387
3.11685e-06 1.8264183166808958
3.12242e-06 1.8826205234236548
3.13029e-06 1.9464292116961532
3.14053e-06 2.0185617685302413
3.15317e-06 2.099836002603561
3.16828e-06 2.1911836739901225
3.18592e-06 2.293665811718015
3.20616e-06 2.408490455137691
3.22907e-06 2.5370327983513272
3.25473e-06 2.680858225284463
3.28321e-06 2.841748529017439
3.31461e-06 3.021731716007162
3.34902e-06 3.2231157555727
3.38655e-06 3.448526713753712
3.4273e-06 3.700951546212757
3.47141e-06 3.9837861753926314
3.51899e-06 4.30088838303438
3.57019e-06 4.656636669378076
3.62516e-06 5.055994064118434
3.68406e-06 5.504576963717368
3.74707e-06 6.008727976534035
3.81439e-06 6.575591451614249
3.88623e-06 7.213189431343611
3.96281e-06 7.930494970846579
4.04438e-06 8.737498205039355
4.13122e-06 9.645259959487914
4.22362e-06 10.665943531470392
4.32189e-06 11.812817360249435
4.42639e-06 13.100214682110034
4.5375e-06 14.543437304723087
4.65564e-06 16.158587322310108
4.78127e-06 17.962309728431517
4.91488e-06 19.971429295295966
5.05702e-06 22.202466242543046
5.20829e-06 24.671020282867982
5.36935e-06 27.391019232589255
5.54092e-06 30.37384140997313
5.72378e-06 33.627333231884855
5.91882e-06 37.154765204760494
6.12698e-06 40.95378623352494
6.34933e-06 45.015460995557994
6.58702e-06 49.32348030962682
6.84134e-06 53.85365860999818
7.1137e-06 58.57380855245822
7.40569e-06 63.444084975889915
7.71902e-06 68.41782568720424
8.05564e-06 73.44291400183192
8.41769e-06 78.46357920242941
8.80754e-06 83.4225368329476
9.22784e-06 88.26330556409985
9.68155e-06 92.93251840119694
1.0172e-05 97.38203543880736
1.07028e-05 101.57069943643387
1.12782e-05 105.46560407328023
1.19028e-05 109.04281378000053
1.25819e-05 112.28752389550401
1.33213e-05 115.19371248837902
1.41276e-05 117.76337049491188
1.50085e-05 120.00542210236405
1.59724e-05 121.93446078062225
1.7029e-05 123.56941645692991
1.81893e-05 124.93222855784819
1.94659e-05 126.04666807610177
2.08731e-05 126.93724771856196
2.24273e-05 127.62835439883449
2.41474e-05 128.1435557537325
2.6055e-05 128.50507818700783
2.81751e-05 128.7334605526659
3.05366e-05 128.84733853697153
3.31729e-05 128.86335209047598
3.6123e-05 128.7961401987764
3.94319e-05 128.6584061874326
4.31527e-05 128.46103205381453
4.73471e-05 128.2132240184522
5.20877e-05 127.92267216108166
5.74601e-05 127.59572120226909
6.35652e-05 127.23754893509182
7.05226e-05 126.85231046005036
7.84743e-05 126.44330322633206
8.75897e-05 126.01309821909388
9.80712e-05 125.56366479821185
0.000110161 125.09647595092179
0.000124153 124.6126035546518
0.000140398 124.11279198082937
0.000159325 123.59753726410764
0.000181455 123.06712819277182
0.000207421 122.52169531053326
0.000238003 121.96125398786594
0.000274159 121.38572436362338
0.000317072 120.79495726472089
0.00036821 120.18875378507336
0.0004294 119.56687440824135
0.000502929 118.92905955342059
0.000591671 118.27502046545959
0.00069925 117.60445692718068
0.000830264 116.91706366130408
0.00099057 116.21252395235197
0.00118766 115.49051770443515
0.00143119 114.75072543195571
0.00173361 113.99282354797796
0.00211115 113.21648858890667
0.00258496 112.42139922856569
0.00318287 111.60723669739895
0.00394165 110.77368492329484
0.00491011 109.92043117279191
0.00615352 109.04716693663093
0.00775964 108.15358912637382
0.00984717 107.23940166500874
0.0125777 106.30431685615281
0.0161726 105.348053763201
0.0209372 104.37033762322027
0.0272952 103.37090981721087
0.0358393 102.34952151882446
0.0474036 101.30593601947574
0.0631705 100.23993076430473
0.0848296 99.15129764537272
0.114812 98.03984643598275
0.156642 96.90540767469788
0.215474 95.74783021763265
0.2989 94.56698206236607
0.418197 93.36275734131655
0.590257 92.13507915639912
0.840604 90.88388916513932
1.20813 89.60916672134213
1.75263 88.31091640512685
2.56689 86.9891819926442
3.79619 85.64403590690192
5.67018 84.27559485329911
8.5554 82.88401406500735
13.0425 81.46949017572818
20.0931 80.03226601829525
31.2881 78.57263275047164
49.254 77.09093300685173
78.4003 75.58756039408404
126.209 74.06296527124674
205.512 72.51766014727002
338.565 70.95221455294866
564.392 69.36726453807015
952.199 67.76351544624899
1626.14 66.14174045298907
2811.51 64.50278597806663
4922.01 62.84757482834035
8726.32 61.17710827646626
15669.8 59.49246861104447
28503.5 57.79482214570479
52527.3 56.085422005131825
98077.5 54.365606711224906
185563 52.63680585699219
355784 50.90054489255908
691317 49.158434902561936
1.36139e+06 47.41218961740877
2.71717e+06 45.663611845932394
5.49634e+06 43.91460106887658
1.1268e+07 42.167153788709115
2.34106e+07 40.42335996572179
4.92876e+07 38.68540187398413
1.05142e+08 36.955553046167125
2.27229e+08 35.23617540199692
4.97424e+08 33.52971453529689
1.10273e+09 31.838694548999992
2.475e+09 30.165715992473928
5.62232e+09 28.513448300552188
1.29222e+10 26.88461280952756
3.00369e+10 25.281992152913986
7.05789e+10 23.70839725958355
1.67557e+11 22.166674587048863
4.0166e+11 20.659683742170838
9.7157e+11 19.19027875148012
2.36965e+12 17.761298461704442
5.82274e+12 16.375545264286874
1.44014e+13 15.035763651669042
3.58154e+13 13.74461804473848
8.94621e+13 12.504668395630897
2.24168e+14 11.318343931180122
5.62709e+14 10.187915258944855
1.41294e+15 9.11546406721668
3.54312e+15 8.102851703943987
8857224446700850 7.151686863952915
22029981868308176 6.263290959812059
54402067088091336 5.438663615479296
133075612254166768 4.6784473126625805
321640740472163712 3.982891592702925
766026850168552448 3.3518198837603763
1792350198660777728 2.7845975337336
4106751660720689152 2.2801020947003097
9181967010538967040 1.836703423990724
1.99554e+19 1.4522315653429287
4.19805e+19 1.1239901911532695
8.50935e+19 0.8487340774807928
1.65354e+20 0.622693587879891
3.06327e+20 0.4416032197104383
5.37693e+20 0.3007504942425124
8.8813e+20 0.19505251316658828
1.3698e+21 0.11916120008348056
1.95554e+21 0.06760389742108149
2.55834e+21 0.03496473703001827
3.03244e+21 0.016110045834776168
3.21735e+21 0.006451453400999853
