   0.89964679E+00   0.53200514E+00   0.16294568E+00   0.89964679E+00 rk 
   0.17286130E+01   0.37575731E+00  -0.30968698E+00   0.85295204E+00 rk 
   0.22690414E+01   0.48464026E-01  -0.45471922E+00   0.63534066E+00 rk 
   0.27833420E+01  -0.28648783E+00  -0.32807806E+00   0.54893119E+00 rk 
   0.32569763E+01  -0.41915181E+00  -0.10834541E-01   0.49447572E+00 rk 
   0.36994885E+01  -0.28252668E+00   0.29214744E+00   0.45664978E+00 rk 
   0.41172894E+01   0.23469612E-01   0.39514998E+00   0.42825364E+00 rk 
   0.45149510E+01   0.29996430E+00   0.24446367E+00   0.40582926E+00 rk 
   0.48957985E+01   0.37541404E+00  -0.54217671E-01   0.38748009E+00 rk 
   0.52623213E+01   0.21050996E+00  -0.30740554E+00   0.37206249E+00 rk 
   0.56164370E+01  -0.82235813E-01  -0.35726429E+00   0.35884243E+00 rk 
   0.59596622E+01  -0.31385202E+00  -0.17893525E+00   0.34732647E+00 rk 
   0.62932188E+01  -0.33967312E+00   0.10802928E+00   0.33716443E+00 rk 
   0.66181061E+01  -0.14895914E+00   0.31892695E+00   0.32809756E+00 rk 
   0.69351573E+01   0.13190958E+00   0.32196260E+00   0.31993423E+00 rk 
   0.72450777E+01   0.32257832E+00   0.12008442E+00   0.31253004E+00 rk 
   0.75484680E+01   0.30392847E+00  -0.15400788E+00   0.30576926E+00 rk 
   0.78458434E+01   0.92113056E-01  -0.32464006E+00   0.29955761E+00 rk 
   0.81376536E+01  -0.17444384E+00  -0.28531619E+00   0.29382196E+00 rk 
   0.84242945E+01  -0.32516857E+00  -0.64890073E-01   0.28850403E+00 rk 
   0.87061139E+01  -0.26613975E+00   0.19321663E+00   0.28355245E+00 rk 
   0.89834187E+01  -0.38390679E-01   0.32405523E+00   0.27892321E+00 rk 
   0.92564852E+01   0.21038799E+00   0.24629467E+00   0.27458242E+00 rk 
   0.95255628E+01   0.32139850E+00   0.12591584E-01   0.27050174E+00 rk 
   0.97908745E+01   0.22587268E+00  -0.22590451E+00   0.26665364E+00 rk 
   0.10052621E+02  -0.12472703E-01  -0.31711885E+00   0.26301438E+00 rk 
   0.10310987E+02  -0.23981528E+00  -0.20484253E+00   0.25956651E+00 rk 
   0.10566142E+02  -0.31133859E+00   0.36763056E-01   0.25629424E+00 rk 
   0.10818240E+02  -0.18332672E+00   0.25204508E+00   0.25318072E+00 rk 
   0.11067420E+02   0.60227224E-01   0.30400043E+00   0.25021206E+00 rk 
   0.11313814E+02   0.26264819E+00   0.16133848E+00   0.24737874E+00 rk 
   0.11557545E+02   0.29524252E+00  -0.82792695E-01   0.24467085E+00 rk 
   0.11798721E+02   0.13901099E+00  -0.27154219E+00   0.24207708E+00 rk 
   0.12037447E+02  -0.10440787E+00  -0.28502827E+00   0.23958900E+00 rk 
   0.12273820E+02  -0.27879415E+00  -0.11638839E+00   0.23720124E+00 rk 
   0.12507931E+02  -0.27350653E+00   0.12498153E+00   0.23490685E+00 rk 
   0.12739863E+02  -0.93604246E-01   0.28432264E+00   0.23269774E+00 rk 
   0.12969695E+02   0.14447216E+00   0.26066120E+00   0.23056886E+00 rk 
   0.13197501E+02   0.28821048E+00   0.70725676E-01   0.22851705E+00 rk 
   0.13423352E+02   0.24664769E+00  -0.16277847E+00   0.22653692E+00 rk 
   0.13647312E+02   0.47880448E-01  -0.29038266E+00   0.22462253E+00 rk 
   0.13869442E+02  -0.17987438E+00  -0.23147030E+00   0.22277103E+00 rk 
   0.14089803E+02  -0.29093818E+00  -0.25153152E-01   0.22098041E+00 rk 
   0.14308449E+02  -0.21528733E+00   0.19565433E+00   0.21924613E+00 rk 
   0.14525431E+02  -0.26615307E-02   0.28981240E+00   0.21756385E+00 rk 
   0.14740799E+02   0.21011084E+00   0.19812307E+00   0.21593219E+00 rk 
   0.14954602E+02   0.28711946E+00  -0.19496737E-01   0.21434965E+00 rk 
   0.15166882E+02   0.18013536E+00  -0.22313836E+00   0.21281225E+00 rk 
   0.15377683E+02  -0.41217104E-01  -0.28280810E+00   0.21131691E+00 rk 
   0.15587044E+02  -0.23474978E+00  -0.16136754E+00   0.20986323E+00 rk 
   0.15795005E+02  -0.27700562E+00   0.62392544E-01   0.20844984E+00 rk 
   0.16001603E+02  -0.14197396E+00   0.24484304E+00   0.20707317E+00 rk 
   0.16206871E+02   0.82934262E-01   0.26967647E+00   0.20573124E+00 rk 
   0.16410844E+02   0.25345212E+00   0.12201554E+00   0.20442421E+00 rk 
   0.16613555E+02   0.26095852E+00  -0.10272919E+00   0.20315063E+00 rk 
   0.16815033E+02   0.10164041E+00  -0.26048142E+00   0.20190735E+00 rk 
   0.17015307E+02  -0.12170641E+00  -0.25083356E+00   0.20069329E+00 rk 
   0.17214407E+02  -0.26598580E+00  -0.80925131E-01   0.19950890E+00 rk 
   0.17412361E+02  -0.23944710E+00   0.13974979E+00   0.19835253E+00 rk 
   0.17609192E+02  -0.60009074E-01   0.26987883E+00   0.19722149E+00 rk 
   0.17804926E+02   0.15680804E+00   0.22679932E+00   0.19611547E+00 rk 
   0.17999588E+02   0.27223523E+00   0.38982180E-01   0.19503495E+00 rk 
   0.18193202E+02   0.21304025E+00  -0.17276466E+00   0.19397806E+00 rk 
   0.18385787E+02   0.17972746E-01  -0.27298020E+00   0.19294263E+00 rk 
   0.18577367E+02  -0.18758933E+00  -0.19818882E+00   0.19192894E+00 rk 
   0.18767962E+02  -0.27220663E+00   0.29184257E-02   0.19093733E+00 rk 
   0.18957593E+02  -0.18239654E+00   0.20116774E+00   0.18996577E+00 rk 
   0.19146277E+02   0.23576255E-01   0.26985353E+00   0.18901264E+00 rk 
   0.19334034E+02   0.21349139E+00   0.16570071E+00   0.18807867E+00 rk 
   0.19520883E+02   0.26602966E+00  -0.43891697E-01   0.18716391E+00 rk 
   0.19706840E+02   0.14825140E+00  -0.22445051E+00   0.18626624E+00 rk 
   0.19891921E+02  -0.63764894E-01  -0.26068977E+00   0.18538463E+00 rk 
   0.20076143E+02  -0.23405880E+00  -0.13010330E+00   0.18452007E+00 rk 
   0.20259523E+02  -0.25395576E+00   0.83081159E-01   0.18367226E+00 rk 
   0.20442075E+02  -0.11140232E+00   0.24221332E+00   0.18283912E+00 rk 
   0.20623813E+02   0.10175772E+00   0.24579963E+00   0.18202018E+00 rk 
   0.20804753E+02   0.24894964E+00   0.92218975E-01   0.18121654E+00 rk 
   0.20984909E+02   0.23635338E+00  -0.11967678E+00   0.18042750E+00 rk 
   0.21164292E+02   0.72692444E-01  -0.25417394E+00   0.17965114E+00 rk 
   0.21342917E+02  -0.13677431E+00  -0.22560731E+00   0.17888753E+00 rk 
   0.21520797E+02  -0.25794274E+00  -0.52907125E-01   0.17813770E+00 rk 
   0.21697943E+02  -0.21370040E+00   0.15293183E+00   0.17740059E+00 rk 
   0.21874368E+02  -0.32993072E-01   0.26017349E+00   0.17667454E+00 rk 
   0.22050082E+02   0.16810544E+00   0.20064168E+00   0.17596010E+00 rk 
   0.22225099E+02   0.26094215E+00   0.13046269E-01   0.17525809E+00 rk 
   0.22399428E+02   0.18657399E+00  -0.18217830E+00   0.17456714E+00 rk 
