0.	0.3550280538878173	0.6149266274460007
0.05	0.367961492889115	0.5924996321431077
0.1	0.3808486681201215	0.5699990430029549
0.15000000000000002	0.393640365575777	0.5473564271718953
0.2	0.40628418744480144	0.5245090328184854
0.25	0.41872461427545293	0.5013998734692334
0.30000000000000004	0.4309030952855809	0.47797784010989286
0.35000000000000003	0.442758168698076	0.4541978373631229
0.4	0.45422561388866733	0.43002093994850327
0.45	0.4652386370108136	0.40541456550881216
0.5	0.4757280916105395	0.3803526597510537
0.55	0.4856227355610109	0.3548158897060631
0.6000000000000001	0.4948495254311497	0.32879184076086937
0.65	0.5033339491536885	0.30227521296777066
0.7000000000000001	0.5110003975750101	0.27526801198787954
0.75	0.5177725751515836	0.24777972988945582
0.8	0.5235739497057741	0.2198275108975819
0.8500000000000001	0.5283282407677451	0.19143629708666168
0.9	0.5319599456109739	0.16263894892596611
0.9500000000000001	0.5343949016379962	0.13347633553618873
1.	0.5355608832923522	0.10399738949694468
1.05	0.5353882311648656	0.07425912106649449
1.1	0.5338105104305022	0.04432658674082651
1.1500000000000001	0.5307651951999465	0.014272807194529277
1.2000000000000002	0.5261943748021201	-0.015821370184632273
1.25	0.5200454774352993	-0.04586746872742697
1.3	0.5122720060410308	-0.07576964415034076
1.35	0.502834280673185	-0.10542501437033051
1.4000000000000001	0.4917001810612908	-0.1347240609527948
1.4500000000000002	0.47884588251054766	-0.16355110518018648
1.5	0.4642565777488695	-0.19178486115704121
1.55	0.4479271768328681	-0.21929906772125962
1.6	0.42986297676913515	-0.24596320021137352
1.6500000000000001	0.4100802921042185	-0.27164326234635117
1.7000000000000002	0.38860703739632874	-0.2962026576104957
1.75	0.3654832522142316	-0.31950313860456897
1.8	0.34076155912421396	-0.34140583183013495
1.85	0.3145075450346527	-0.361772334323273
1.9000000000000001	0.2868000562794908	-0.38046587745364885
1.9500000000000002	0.25773139794641187	-0.3973525520642774
2.	0.22740742820168564	-0.4123025879563985
2.0500000000000003	0.19594753873978882	-0.425191679534398
2.1	0.16348451299929267	-0.43590234823072677
2.15	0.1301642544432906	-0.4443253311447571
2.2	0.09614537800766884	-0.45036098416820736
2.25	0.06159865877700524	-0.4539206867501174
2.3000000000000003	0.02670633305735662	-0.45492823439436497
2.35	-0.008338751722801357	-0.45332120400132375
2.4000000000000004	-0.043334140440309726	-0.4490522762821075
2.45	-0.07806892763361635	-0.44209049870911665
2.5	-0.11232506769296607	-0.4324224718407053
2.5500000000000003	-0.14587883496764817	-0.42005344139117284
2.6	-0.17850242893640356	-0.40500827813003343
2.6500000000000004	-0.20996571755062318	-0.38733232760612174
2.7	-0.24003810974245737	-0.36709211182100776
2.75	-0.268490545912597	-0.3443758653395256
2.8000000000000003	-0.29509759299920874	-0.31929388893831206
2.85	-0.31963962850701216	-0.2919787047692978
2.9000000000000004	-0.34190509567298316	-0.2625849981646969
2.95	-0.3616928097942051	-0.23128933264088805
3.	-0.37881429367765806	-0.1982896263749266
3.0500000000000003	-0.3930961182266479	-0.16380438042984066
3.1	-0.40438222239097826	-0.1280716512897547
3.1500000000000004	-0.4125361851156553	-0.09134776282525651
3.2	-0.4174434205641514	-0.05390575563053935
3.25	-0.4190132668052309	-0.016033574738987443
3.3000000000000003	-0.4171809373745501	0.02196799998977785
3.35	-0.41190930468987075	0.05978767303900373
3.4000000000000004	-0.4031904842458997	0.09710619054866054
3.45	-0.39104718887292356	0.13359912060266504
3.5	-0.3755338231404321	0.1689398374810583
3.5500000000000003	-0.35673728924653547	0.2028026870032386
3.6	-0.33477747747482206	0.23486630624776686
3.6500000000000004	-0.3098074165353236	0.2648170671759694
3.7	-0.28201306184193137	0.29235261007145213
3.75	-0.2516127030142228	0.31718542929966664
3.8000000000000003	-0.21885597561885578	0.3390464707566641
3.85	-0.18402246636764616	0.3576886975814643
3.9000000000000004	-0.14741990564074398	0.37289057831939576
3.95	-0.10938194626935459	0.38445944981097596
4.	-0.0702655329492896	0.39223470570699925
4.05	-0.03044787241103127	0.3960907607368125
4.1000000000000005	0.009676979518714476	0.39593974074013893
4.15	0.049701891636462575	0.39173384906419095
